,date,account_value
188,2016-09-30,102662029.57992442
189,2016-10-03,102712285.00452884
190,2016-10-04,102210760.60047801
191,2016-10-05,103137877.834956
192,2016-10-06,103065976.38373072
193,2016-10-07,102606731.45349772
194,2016-10-10,103118645.08709224
195,2016-10-11,102126816.26560862
196,2016-10-12,102208314.23695453
197,2016-10-13,101882793.00100215
198,2016-10-14,102183870.8577183
199,2016-10-17,101840442.14640315
200,2016-10-18,102110903.66641696
201,2016-10-19,102628326.96331485
202,2016-10-20,102436125.67724116
203,2016-10-21,102244974.74274333
204,2016-10-24,102886913.77127726
205,2016-10-25,102440642.08657534
206,2016-10-26,103292853.40301211
207,2016-10-27,103261708.44312175
208,2016-10-28,103148295.03488047
209,2016-10-31,102699824.57279857
210,2016-11-01,101965218.14797671
211,2016-11-02,101327300.7726372
212,2016-11-03,101087087.60735591
213,2016-11-04,100854442.81000216
214,2016-11-07,102830739.56176455
215,2016-11-08,103242670.3300751
216,2016-11-09,104033561.88980563
217,2016-11-10,104814578.5918053
218,2016-11-11,105058657.51328738
219,2016-11-14,104470325.77114756
220,2016-11-15,104198134.63285144
221,2016-11-16,104351389.89468654
222,2016-11-17,104663396.0051697
223,2016-11-18,104533418.95866282
224,2016-11-21,105311048.72529681
225,2016-11-22,105757734.14909251
226,2016-11-23,105720511.64398082
227,2016-11-25,106118305.42507823
228,2016-11-28,105797445.3093117
229,2016-11-29,105684012.095414
230,2016-11-30,105420372.38186724
231,2016-12-01,105619422.68279155
232,2016-12-02,105430263.09786685
233,2016-12-05,106234252.11271556
234,2016-12-06,106177079.9562443
235,2016-12-07,108317288.57129176
236,2016-12-08,108667059.99822886
237,2016-12-09,109067384.4500931
238,2016-12-12,109324679.54035456
239,2016-12-13,109923306.53043254
240,2016-12-14,109197800.15415461
241,2016-12-15,109376532.68453677
242,2016-12-16,109183914.47324641
243,2016-12-19,109558939.36123736
244,2016-12-20,110141101.37774737
245,2016-12-21,110373312.95825084
246,2016-12-22,109901238.48304255
247,2016-12-23,110015109.57791789
248,2016-12-27,109922056.09088404
249,2016-12-28,109298234.100684
250,2016-12-29,109100716.33268245
251,2016-12-30,108814217.02792628
252,2017-01-03,109725275.66678508
253,2017-01-04,110634916.01308711
254,2017-01-05,110367316.3568867
255,2017-01-06,110715436.87891658
256,2017-01-09,110441043.81603701
257,2017-01-10,110335069.33048709
258,2017-01-11,110826187.97870906
259,2017-01-12,110373849.212159
260,2017-01-13,110286673.8954056
261,2017-01-17,110313904.77661784
262,2017-01-18,110637224.502158
263,2017-01-19,110255028.1293133
264,2017-01-20,110608324.15920909
265,2017-01-23,110351043.7787636
266,2017-01-24,112231596.3358372
267,2017-01-25,113641377.26782306
268,2017-01-26,114132268.7539757
269,2017-01-27,113830643.13810427
270,2017-01-30,113019304.44597514
271,2017-01-31,112093110.06833918
272,2017-02-01,112178309.40580256
273,2017-02-02,111889891.2311867
274,2017-02-03,112961003.00490268
275,2017-02-06,113015581.89137729
276,2017-02-07,113408053.69379313
277,2017-02-08,113364458.1795872
278,2017-02-09,114161085.77844699
279,2017-02-10,115134477.80062945
280,2017-02-13,115730999.27490313
281,2017-02-14,116283605.85404857
282,2017-02-15,116622199.16169818
283,2017-02-16,116942064.34558566
284,2017-02-17,117318883.6227463
285,2017-02-21,118056168.67476924
286,2017-02-22,119000383.33084376
287,2017-02-23,119048467.35070308
288,2017-02-24,119443921.74941905
289,2017-02-27,119210610.99069102
290,2017-02-28,118888498.01873095
291,2017-03-01,120720584.64509852
292,2017-03-02,120225014.14080127
293,2017-03-03,119773687.6433266
294,2017-03-06,119454059.01385196
295,2017-03-07,119452621.47692569
296,2017-03-08,119322274.10765155
297,2017-03-09,119255911.84806521
298,2017-03-10,119478032.04498942
299,2017-03-13,119447059.45049746
300,2017-03-14,119356757.89787562
301,2017-03-15,119775297.0880955
302,2017-03-16,119653375.72893603
303,2017-03-17,119966194.38819201
304,2017-03-20,119850681.59774287
305,2017-03-21,118155643.01704295
306,2017-03-22,117613769.70092852
307,2017-03-23,118299045.46575816
308,2017-03-24,118059089.92539676
309,2017-03-27,118206326.78586848
310,2017-03-28,119184492.47727282
311,2017-03-29,119020439.38069995
312,2017-03-30,119050075.50418933
313,2017-03-31,118623913.46921237
314,2017-04-03,118441167.38134272
315,2017-04-04,118541479.1741627
316,2017-04-05,118378789.03407367
317,2017-04-06,118427620.50099261
318,2017-04-07,118408770.95746692
319,2017-04-10,118283013.80166133
320,2017-04-11,118119957.5455044
321,2017-04-12,117590746.40680392
322,2017-04-13,116887720.59848674
323,2017-04-17,118329400.24039538
324,2017-04-18,117890757.9862488
325,2017-04-19,117498768.9137543
326,2017-04-20,118645255.56858905
327,2017-04-21,118629364.97543223
328,2017-04-24,119497776.85657199
329,2017-04-25,120524474.36666949
330,2017-04-26,120110581.72432788
331,2017-04-27,120078850.41662104
332,2017-04-28,119694233.7221554
333,2017-05-01,119055825.55772479
334,2017-05-02,119571401.22810061
335,2017-05-03,119185616.21243174
336,2017-05-04,119043453.88636668
337,2017-05-05,119516386.69313128
338,2017-05-08,119333347.0355881
339,2017-05-09,119299528.29234965
340,2017-05-10,118965799.0672787
341,2017-05-11,118765158.28958209
342,2017-05-12,118721518.54146083
343,2017-05-15,118922092.33975871
344,2017-05-16,118736273.35504802
345,2017-05-17,116557248.28788455
346,2017-05-18,116625092.07890017
347,2017-05-19,117709480.39811404
348,2017-05-22,118289292.48371394
349,2017-05-23,118426744.26045115
350,2017-05-24,119056897.20322879
351,2017-05-25,119421011.84454425
352,2017-05-26,119374498.32293017
353,2017-05-30,119347658.07527621
354,2017-05-31,120053323.4835213
355,2017-06-01,120557483.73926051
356,2017-06-02,121327446.04103358
357,2017-06-05,121420120.43382914
358,2017-06-06,120766993.14795573
359,2017-06-07,121330743.48004802
360,2017-06-08,121619105.84295543
361,2017-06-09,121834765.19576342
362,2017-06-12,121627973.96393473
363,2017-06-13,122662073.32589991
364,2017-06-14,122970195.18749888
365,2017-06-15,122677377.14294513
366,2017-06-16,122479578.56065638
367,2017-06-19,123429296.46884234
368,2017-06-20,123047799.69332583
369,2017-06-21,122766052.79474147
370,2017-06-22,122573029.35346301
371,2017-06-23,122964876.63241275
372,2017-06-26,122923003.55823214
373,2017-06-27,122371277.03485759
374,2017-06-28,123323356.18954356
375,2017-06-29,122049773.06631358
376,2017-06-30,123433056.03243907
377,2017-07-03,123923282.06030925
378,2017-07-05,123963174.50990756
379,2017-07-06,123312605.58962329
380,2017-07-07,124060577.70676501
381,2017-07-10,124556524.70998843
382,2017-07-11,124774979.54419024
383,2017-07-12,125804779.98547252
384,2017-07-13,125622723.02735026
385,2017-07-14,126508455.64411242
386,2017-07-17,126457730.65102465
387,2017-07-18,126321590.44980891
388,2017-07-19,127013665.29987605
389,2017-07-20,126642944.13579638
390,2017-07-21,127258738.34561045
391,2017-07-24,127142740.89886554
392,2017-07-25,127762796.43727763
393,2017-07-26,127571152.26948848
394,2017-07-27,127571152.26948848
395,2017-07-28,127542519.05076739
396,2017-07-31,127533705.33558019
397,2017-08-01,127598004.70369624
398,2017-08-02,127364945.83348712
399,2017-08-03,127352972.50384098
400,2017-08-04,127414023.60813436
401,2017-08-07,127395435.32545829
402,2017-08-08,127114638.67271498
403,2017-08-09,126706887.27098468
404,2017-08-10,125756583.9515137
405,2017-08-11,125899130.04029372
406,2017-08-14,126693502.39558731
407,2017-08-15,126749366.81492327
408,2017-08-16,126797014.2851162
409,2017-08-17,125266310.4190245
410,2017-08-18,124742238.31320627
411,2017-08-21,124782471.55627872
412,2017-08-22,126111324.11302722
413,2017-08-23,125443283.61292525
414,2017-08-24,125448040.87057316
415,2017-08-25,125408623.68514419
416,2017-08-28,125517497.67907207
417,2017-08-29,125480129.54633701
418,2017-08-30,125578354.09936622
419,2017-08-31,126146967.36478926
420,2017-09-01,126799632.2890099
421,2017-09-05,125058957.75769892
422,2017-09-06,125167972.77310194
423,2017-09-07,125338085.43302308
424,2017-09-08,125652631.24713953
425,2017-09-11,127440545.54763807
426,2017-09-12,128381919.44855377
427,2017-09-13,128867112.59029523
428,2017-09-14,129435010.38573278
429,2017-09-15,129646669.8718663
430,2017-09-18,129992205.30873656
431,2017-09-19,130227348.19430919
432,2017-09-20,130824858.73235926
433,2017-09-21,130977773.33314812
434,2017-09-22,131092590.37595937
435,2017-09-25,130414427.34703666
436,2017-09-26,130093958.6836328
437,2017-09-27,130105221.66932149
438,2017-09-28,130430051.25289342
439,2017-09-29,130599630.75673349
440,2017-10-02,131515159.95443779
441,2017-10-03,131635796.95718786
442,2017-10-04,131662776.54966833
443,2017-10-05,132695999.85082144
444,2017-10-06,132853971.62942825
445,2017-10-09,132778039.97332856
446,2017-10-10,133218227.9923003
447,2017-10-11,133468028.66870195
448,2017-10-12,133177211.05985671
449,2017-10-13,133281754.98459461
450,2017-10-16,133178496.14182249
451,2017-10-17,132841131.07070008
452,2017-10-18,133277929.83450307
453,2017-10-19,133190130.71500243
454,2017-10-20,134351821.67688677
455,2017-10-23,134372863.28950074
456,2017-10-24,135240788.89208072
457,2017-10-25,134678574.88604373
458,2017-10-26,136178491.2175335
459,2017-10-27,135400873.73335868
460,2017-10-30,135197772.4368762
461,2017-10-31,135153003.8896163
462,2017-11-01,135270885.07316485
463,2017-11-02,135219327.96884453
464,2017-11-03,135095994.22102666
465,2017-11-06,135080819.22409788
466,2017-11-07,135225396.0981706
467,2017-11-08,135274115.50274333
468,2017-11-09,135064076.62954432
469,2017-11-10,134927051.43462023
470,2017-11-13,135065247.65988955
471,2017-11-14,134215186.16981408
472,2017-11-15,134346713.12968165
473,2017-11-16,135608247.07713163
474,2017-11-17,135404834.7368633
475,2017-11-20,135434920.6165836
476,2017-11-21,135563767.84832716
477,2017-11-22,135329465.20255724
478,2017-11-24,135471358.28493857
479,2017-11-27,135417171.04032516
480,2017-11-28,136322592.99712434
481,2017-11-29,137029881.32275456
482,2017-11-30,137869717.09600025
483,2017-12-01,137196626.4832849
484,2017-12-04,138924611.36477706
485,2017-12-05,138129969.17446822
486,2017-12-06,138004717.37864178
487,2017-12-07,138504809.43581614
488,2017-12-08,139348653.66578698
489,2017-12-11,139342974.5042611
490,2017-12-12,140561595.01219025
491,2017-12-13,140949273.72821566
492,2017-12-14,140748808.06960127
493,2017-12-15,141288321.5608871
494,2017-12-18,142122914.44658735
495,2017-12-19,141817457.17786136
496,2017-12-20,141644602.8256882
497,2017-12-21,142016715.71566296
498,2017-12-22,141883313.9827298
499,2017-12-26,141882491.81861034
500,2017-12-27,142060797.57917938
501,2017-12-28,142335946.1791044
502,2017-12-29,141722319.407128
503,2018-01-02,142510652.66364366
504,2018-01-03,143416762.5982931
505,2018-01-04,144191832.44616607
506,2018-01-05,146708662.6022341
507,2018-01-08,147023915.55023295
508,2018-01-09,147909908.7364381
509,2018-01-10,147769802.64535883
510,2018-01-11,149503465.60223413
511,2018-01-12,151034847.43121463
512,2018-01-16,150482766.66452843
513,2018-01-17,153340291.5194326
514,2018-01-18,152611954.7685955
515,2018-01-19,153012437.025692
516,2018-01-22,153825442.0509621
517,2018-01-23,154497884.34056267
518,2018-01-24,154810200.6854306
519,2018-01-25,156043048.0179851
520,2018-01-26,156958402.9894902
521,2018-01-29,155662173.58271912
522,2018-01-30,154240000.00666556
523,2018-01-31,156588321.654499
524,2018-02-01,156456005.34562615
525,2018-02-02,152323517.66140798
526,2018-02-05,145192764.9086954
527,2018-02-06,149869882.97694743
528,2018-02-07,150383387.88678983
529,2018-02-08,143422295.48044392
530,2018-02-09,146291879.02398688
531,2018-02-12,149303222.55088562
532,2018-02-13,148895078.35232285
533,2018-02-14,150990020.75010782
534,2018-02-15,153125887.1455742
535,2018-02-16,153057548.6705811
536,2018-02-20,152159388.2350105
537,2018-02-21,150886591.87214994
538,2018-02-22,151729127.4328026
539,2018-02-23,153833842.63639838
540,2018-02-26,156154281.50064492
541,2018-02-27,154552770.68897
542,2018-02-28,152543419.13033342
543,2018-03-01,149337244.46498293
544,2018-03-02,148601242.96277776
545,2018-03-05,150617589.355875
546,2018-03-06,150542309.65702167
547,2018-03-07,149666679.72270802
548,2018-03-08,150411846.14839065
549,2018-03-09,153413128.6210541
550,2018-03-12,151674828.4849601
551,2018-03-13,149999590.4729629
552,2018-03-14,148139296.00502923
553,2018-03-15,148156983.49418405
554,2018-03-16,148713270.0615287
555,2018-03-19,147524413.4633079
556,2018-03-20,149014663.66156152
557,2018-03-21,148726087.9161506
558,2018-03-22,144015800.5393043
559,2018-03-23,141708388.68538812
560,2018-03-26,145351306.42783412
561,2018-03-27,143006389.18847904
562,2018-03-28,142444732.08012828
563,2018-03-29,145161971.96879253
564,2018-04-02,141936681.17670688
565,2018-04-03,144485105.48301372
566,2018-04-04,145425587.47403583
567,2018-04-05,147931231.6122156
568,2018-04-06,143924034.03524646
569,2018-04-09,143609806.1695753
570,2018-04-10,146464852.69489917
571,2018-04-11,144694448.91965923
572,2018-04-12,147239737.23525676
573,2018-04-13,145873232.5202528
574,2018-04-16,146992889.13340625
575,2018-04-17,148490214.05619487
576,2018-04-18,149339689.7081667
577,2018-04-19,148748552.86400852
578,2018-04-20,148439866.4491869
579,2018-04-23,148610280.97848186
580,2018-04-24,145419203.3587118
581,2018-04-25,146839558.8481432
582,2018-04-26,149896297.71871814
583,2018-04-27,149841355.04354343
584,2018-04-30,148303882.09291896
585,2018-05-01,147880764.79767284
586,2018-05-02,146945339.4498354
587,2018-05-03,147121401.65269145
588,2018-05-04,148939760.34989604
589,2018-05-07,150113399.2796465
590,2018-05-08,149889246.4020258
591,2018-05-09,151573714.5063387
592,2018-05-10,152325680.6609827
593,2018-05-11,152806531.56672534
594,2018-05-14,153164049.84395465
595,2018-05-15,152511112.7272497
596,2018-05-16,153023220.28675708
597,2018-05-17,153039945.20452556
598,2018-05-18,153696541.10435352
599,2018-05-21,156101199.7629324
600,2018-05-22,154548990.77725276
601,2018-05-23,154965174.0998598
602,2018-05-24,154946607.86067638
603,2018-05-25,154633160.52016696
604,2018-05-29,151748161.02953395
605,2018-05-30,153956188.5287691
606,2018-05-31,152674632.97541675
607,2018-06-01,154375265.48797664
608,2018-06-04,156451083.69356975
609,2018-06-05,156792651.9651228
610,2018-06-06,159895974.5644804
611,2018-06-07,159127098.41161785
612,2018-06-08,159814827.45891818
613,2018-06-11,159725526.62393817
614,2018-06-12,160028991.76521167
615,2018-06-13,158603560.85809383
616,2018-06-14,158465292.93573627
617,2018-06-15,158065352.80484065
618,2018-06-18,157769449.92047748
619,2018-06-19,155026545.88076457
620,2018-06-20,154936103.41790256
621,2018-06-21,153695963.3851839
622,2018-06-22,154354502.57521495
623,2018-06-25,151580189.92251644
624,2018-06-26,152139584.96082744
625,2018-06-27,150733275.58243427
626,2018-06-28,152114629.67495784
627,2018-06-29,153877368.83557758
628,2018-07-02,153524977.48413524
629,2018-07-03,152102933.2548891
630,2018-07-05,153194367.89977702
631,2018-07-06,153631284.26828632
632,2018-07-09,155826835.84444293
633,2018-07-10,157346760.57531413
634,2018-07-11,156308903.027083
635,2018-07-12,157632573.2798048
636,2018-07-13,158135975.22750148
637,2018-07-16,158533154.15296802
638,2018-07-17,159565979.2003046
639,2018-07-18,160140610.15700206
640,2018-07-19,158939779.1729189
641,2018-07-20,158947547.00161228
642,2018-07-23,158371844.68249378
643,2018-07-24,159153522.40126666
644,2018-07-25,160319094.9008337
645,2018-07-26,161222812.39754733
646,2018-07-27,160470039.84001216
647,2018-07-30,157897511.72876415
648,2018-07-31,158898604.34344158
649,2018-08-01,158528333.9219652
650,2018-08-02,158081597.65090808
651,2018-08-03,158582896.70914134
652,2018-08-06,158867501.9292017
653,2018-08-07,160055004.56587467
654,2018-08-08,159749912.354529
655,2018-08-09,159930148.28042087
656,2018-08-10,158492387.3635927
657,2018-08-13,157631039.83183154
658,2018-08-14,158092953.02661
659,2018-08-15,156653999.02150592
660,2018-08-16,159333756.92458972
661,2018-08-17,159771900.93367442
662,2018-08-20,161182041.36419544
663,2018-08-21,161926045.93896732
664,2018-08-22,161426911.75407657
665,2018-08-23,161332926.94621715
666,2018-08-24,162591761.79084072
667,2018-08-27,164307585.1678091
668,2018-08-28,164021110.49244556
669,2018-08-29,164772663.2294565
670,2018-08-30,163345187.9705225
671,2018-08-31,163285541.06077442
672,2018-09-04,163617932.39508685
673,2018-09-05,162346098.5402914
674,2018-09-06,163569004.95463428
675,2018-09-07,162826219.90288982
676,2018-09-10,163014421.3287054
677,2018-09-11,164214215.6951929
678,2018-09-12,164904625.62646922
679,2018-09-13,165422394.84398517
680,2018-09-14,165930284.7094942
681,2018-09-17,165021519.33292636
682,2018-09-18,166878365.6061102
683,2018-09-19,167331821.41393146
684,2018-09-20,168899959.38607082
685,2018-09-21,169637373.4510294
686,2018-09-24,167434690.30395374
687,2018-09-25,167255963.04967555
688,2018-09-26,166072416.79477176
689,2018-09-27,166096617.7616907
690,2018-09-28,166273424.20262393
691,2018-10-01,167832353.13071308
692,2018-10-02,167499510.3740488
693,2018-10-03,167803712.8476015
694,2018-10-04,165825736.41389522
695,2018-10-05,164424660.42275104
696,2018-10-08,163813326.87455234
697,2018-10-09,162896763.59068164
698,2018-10-10,156488736.54400882
699,2018-10-11,153759721.60901508
700,2018-10-12,156514970.5353895
701,2018-10-15,154932717.04564914
702,2018-10-16,158766855.5066553
703,2018-10-17,157540065.35971698
704,2018-10-18,154755359.1128889
705,2018-10-19,154181109.62806568
706,2018-10-22,153572139.01043567
707,2018-10-23,151623855.90193614
708,2018-10-24,149142253.28353748
709,2018-10-25,152495044.74835643
710,2018-10-26,149891781.90435657
711,2018-10-29,146659871.13228092
712,2018-10-30,149153984.3828493
713,2018-10-31,151543194.03319988
714,2018-11-01,155581093.2932783
715,2018-11-02,154355578.4776388
716,2018-11-05,155535004.75677738
717,2018-11-06,156396848.32879886
718,2018-11-07,159876417.03265056
719,2018-11-08,160080466.88757953
720,2018-11-09,158687490.34449062
721,2018-11-12,154345488.07370624
722,2018-11-13,153589920.5086771
723,2018-11-14,152814002.9908968
724,2018-11-15,153368614.6164213
725,2018-11-16,152742404.68911418
726,2018-11-19,148371157.30348644
727,2018-11-20,145932890.4899374
728,2018-11-21,146667878.34432468
729,2018-11-23,145095694.14812526
730,2018-11-26,147782554.74189433
731,2018-11-27,147942768.589604
732,2018-11-28,152627856.66908893
733,2018-11-29,152721576.73232517
734,2018-11-30,154868113.66605625
735,2018-12-03,158510673.2844225
736,2018-12-04,151990264.27594623
737,2018-12-06,151239612.75988254
738,2018-12-07,147297658.30297145
739,2018-12-10,147476872.14172992
740,2018-12-11,146606719.9611574
741,2018-12-12,148311372.19638118
742,2018-12-13,147549491.0837141
743,2018-12-14,145387714.2953554
744,2018-12-17,142313837.34001407
745,2018-12-18,144584671.57406864
746,2018-12-19,142309627.45375308
747,2018-12-20,139438522.4434267
748,2018-12-21,137446383.91353282
749,2018-12-24,133381133.21666776
750,2018-12-26,141951434.77916965
751,2018-12-27,143733483.72931919
752,2018-12-28,143156286.28279743
753,2018-12-31,144812370.66368732
754,2019-01-02,145527037.65432414
755,2019-01-03,141078506.13238773
756,2019-01-04,146731422.54835376
757,2019-01-07,148172384.07248172
758,2019-01-08,150230084.39017543
759,2019-01-09,151316501.4160696
760,2019-01-10,152431868.04220447
761,2019-01-11,152129917.9608198
762,2019-01-14,151584037.02281246
763,2019-01-15,152041658.2177473
764,2019-01-16,152316132.84797344
765,2019-01-17,153848349.14755687
766,2019-01-18,156112870.1762739
767,2019-01-22,154176355.89923915
768,2019-01-23,154093924.45805797
769,2019-01-24,154403043.67366847
770,2019-01-25,156188069.3703409
771,2019-01-28,155210832.69420108
772,2019-01-29,155256723.28643283
773,2019-01-30,159336467.70968685
774,2019-01-31,156960990.81576023
775,2019-02-01,158529827.0105959
776,2019-02-04,160147614.56603488
777,2019-02-05,162530835.7240244
778,2019-02-06,161797000.99117336
779,2019-02-07,160527282.83951816
780,2019-02-08,160276107.69904956
781,2019-02-11,160585750.71231326
782,2019-02-12,162933138.1275793
783,2019-02-13,163885323.02574787
784,2019-02-14,163212543.79634723
785,2019-02-15,162967724.98110643
786,2019-02-19,162943673.99824992
787,2019-02-20,163140202.88514158
788,2019-02-21,162837072.9503262
789,2019-02-22,163342713.33770514
790,2019-02-25,163747552.43512112
791,2019-02-26,163770250.4809407
792,2019-02-27,164037208.4377604
793,2019-02-28,163794150.24584115
794,2019-03-01,164568137.04703423
795,2019-03-04,163622686.989407
796,2019-03-05,163024788.00888783
797,2019-03-06,162516874.2342716
798,2019-03-07,161831497.8018173
799,2019-03-08,161715328.54846042
800,2019-03-11,161010539.97792467
801,2019-03-12,158669124.20739466
802,2019-03-13,159477138.26383117
803,2019-03-14,159140009.7697549
804,2019-03-15,160302757.41477942
805,2019-03-18,159929812.25367066
806,2019-03-19,159978625.8220157
807,2019-03-20,159271743.02776352
808,2019-03-21,160086278.46942908
809,2019-03-22,155622564.01565167
810,2019-03-25,156122169.97872934
811,2019-03-26,157148859.00137994
812,2019-03-27,156977516.4052343
813,2019-03-28,157528322.24336326
814,2019-03-29,159025405.63277936
815,2019-04-01,161477415.33094627
816,2019-04-02,161076311.25465578
817,2019-04-03,161034172.01403537
818,2019-04-04,162391697.51642942
819,2019-04-05,162237343.92085287
820,2019-04-08,160557986.36838996
821,2019-04-09,159563650.48648304
822,2019-04-10,159799719.9184277
