date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,V,VZ,WMT,XOM
2017-05-15,-16862,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,21461,0,-50000,50000,-50000,0,0,0,-41379,0,0,50000,0,0
2017-05-16,0,50000,0,0,0,50000,1,0,0,-18721,0,0,0,0,0,-21047,1904,-11851,50000,0,0,-21775,0,-45380,0,0,50000,-29526,0
2017-05-17,50000,50000,23385,0,0,-47234,0,0,0,-31279,0,1,50000,-1825,0,0,0,0,-35991,0,0,0,0,0,0,0,50000,-48157,0
2017-05-18,-50000,-100000,-23385,0,0,-2766,-1,0,0,0,0,-1,-50000,-47897,0,-116916,-1904,0,-198009,0,0,-2271515,0,-25318,0,-61023,-402070,-344007,0
2017-05-19,0,71,49836,5853,0,50000,0,0,20921,336,0,0,0,50000,27778,0,0,0,0,0,0,0,50000,24995,42169,0,0,32746,0
2017-05-22,0,-71,-17357,50000,0,-50000,39391,0,37326,-336,0,0,27424,802,-10820,34406,21690,0,0,0,0,0,50000,50000,29106,50000,12241,11867,32039
2017-05-23,0,50000,29902,-13098,50000,0,50000,0,5055,0,32541,0,9214,-27215,-16958,50000,-10169,0,0,0,50000,17891,-50000,-50000,-50000,-50000,50000,50000,7537
2017-05-24,0,50000,50000,-9604,50000,0,-26868,5334,-19789,50000,-4790,0,-36638,-12113,4842,-22193,-11521,0,16323,4293,-50000,27020,-50000,-24995,24379,0,47275,14326,-39576
2017-05-25,0,50000,-50000,-18880,-42976,0,50000,39517,-43513,50000,-27751,0,0,-11474,-4842,50000,33367,50000,-16323,-4293,0,7036,0,0,10192,50000,30549,50000,12069
2017-05-26,0,0,-42385,-14271,-50000,0,50000,-11728,0,49658,0,0,0,0,0,-50000,50000,0,0,0,0,-39136,0,0,50000,50000,0,0,-12069
2017-05-30,0,0,0,0,50000,0,0,-33123,50000,0,0,0,0,0,50000,5128,0,-50000,0,0,0,-12811,0,50000,0,-50000,-50000,1,0
2017-05-31,0,-21468,-19996,0,2,0,0,25651,-50000,0,50000,0,0,0,0,0,-41943,0,0,0,50000,0,50000,50000,-50000,50000,0,-28423,0
2017-06-01,0,0,0,0,-50000,50000,0,-9715,27905,-35802,-19138,0,50000,0,-31217,-50000,-41424,50000,50000,0,0,50000,1,-50000,50000,0,0,-50000,0
2017-06-02,15073,37279,24638,0,24423,-50000,50000,10263,34857,-3519,-30862,50000,37573,0,50000,-2563,0,-50000,41764,0,-49270,50000,-20551,-34410,-50000,-50000,16841,-9400,7570
2017-06-05,48982,-36927,-24638,0,21225,36543,-47055,-22379,-50000,-50000,0,-50000,-25164,27895,-33882,-13785,0,42387,31122,11058,17510,-48005,-29450,11164,-3814,-50000,50000,-32790,50000
2017-06-06,50000,50000,0,13333,44633,-36543,50000,11151,-12762,50000,45964,0,13621,-27895,-34901,-993,0,-42387,-50000,37168,34667,12330,0,-5417,19820,0,20634,29711,9412
2017-06-07,-25268,0,0,-11185,-50000,0,50000,1,0,10440,-45964,50000,-8522,0,0,0,0,0,0,-42996,0,0,0,-21337,50000,50000,-26317,1,0
2017-06-08,-20157,1,0,0,0,50000,0,0,50000,-50000,38761,50000,0,0,0,1,0,0,-50000,-5230,50000,-18870,0,0,-50000,0,0,-50000,0
2017-06-09,0,16411,0,0,2,0,-41003,-2827,0,0,-1205,0,0,0,0,0,0,0,-22886,50000,-17309,0,0,0,0,0,0,50000,0
2017-06-12,-10527,-44494,0,50000,50000,-37799,-50000,26916,-34682,-46123,50000,50000,-29918,0,50000,-1,0,50000,0,0,50000,0,0,0,-10649,-39791,1,-4271,-50000
2017-06-13,50000,-1609,50000,-34586,50000,-6501,-11372,50000,-13965,-24654,-50000,-41946,-36109,0,-50000,0,50000,50000,50000,-11543,9364,-6811,50000,0,-45479,-10209,0,0,-16982
2017-06-14,-8072,0,0,-13311,-4403,0,0,-6108,0,0,0,0,-1481,0,0,1,0,0,-28460,-38457,50000,50000,0,4850,0,0,-4361,-34579,50000
2017-06-15,0,0,0,0,-35081,0,-49598,-24063,-1353,0,0,-50000,0,0,2175,-1,50000,-3563,50000,50000,-26258,1,0,-4850,0,0,0,-8655,50000
2017-06-16,-16269,-13094,-50000,-4251,48270,-5700,36097,-4344,0,0,-37556,-27054,44432,0,17592,50000,-4461,555,27473,50000,5027,50000,-22241,0,-15724,0,28365,-20534,-50000
2017-06-19,-20097,-50000,0,0,-4756,50000,-36770,50000,14126,0,2330,-31000,-44432,0,50000,-32168,-19621,-50000,-16561,-19366,-6081,14465,2222,0,0,50000,50000,50000,50000
2017-06-20,-50000,50000,0,0,50000,50000,50000,-4063,-2398,0,16623,0,0,0,0,0,-12269,-39484,-50000,50000,-50000,50000,0,50000,0,50000,0,1,-50000
2017-06-21,18194,-34805,0,0,5220,50000,-50000,23515,13941,844,-17742,50000,0,0,36317,27266,-26445,-7508,50000,49411,-50000,-50000,-29981,-50000,0,2298,41078,18599,-50000
2017-06-22,-31859,-39713,0,0,50000,50000,0,0,0,0,26557,0,0,0,0,-1082,50000,0,-50000,0,-11855,-50000,0,0,0,-50000,0,-1254,0
2017-06-23,0,0,0,0,0,0,0,0,0,-844,-27768,15637,0,0,0,0,-34049,0,-22786,0,1,0,50000,0,50000,-50000,-32615,50000,0
2017-06-26,0,-13740,0,0,-36289,0,-16471,0,0,0,0,-50000,0,0,0,0,0,0,0,1,0,-50000,-33436,0,50000,23979,50000,0,0
2017-06-27,0,1,0,0,50000,-25274,-33691,0,0,0,31826,0,0,0,0,-10351,-41501,0,50000,50000,50000,50000,-16564,0,-26192,0,0,50000,0
2017-06-28,0,-31285,0,0,0,0,0,-33165,-1502,0,-31826,-15637,0,0,0,0,-11654,0,50000,50000,0,14437,0,0,50000,-26277,0,50000,0
2017-06-29,0,-16557,0,0,0,0,0,0,0,0,0,0,0,0,50000,-33665,0,0,-41234,-8595,0,50000,0,0,0,0,-39241,-110,23205
