date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,V,VZ,WMT,XOM
2017-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34106,0,0,0,0,0,-38084,0
2017-02-28,0,0,34204,0,0,50000,0,0,0,-23524,0,-50000,0,0,0,3,0,0,0,0,0,50000,0,0,0,0,0,-2249,0
2017-03-01,0,0,0,0,0,-18910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50000,1,0,0,20877,0,0,50000,0
2017-03-02,0,0,-31935,0,0,0,0,0,0,0,0,0,50000,0,0,37062,0,0,0,0,0,50000,0,0,-6985,0,50000,50000,0
2017-03-03,0,0,0,0,0,-4754,0,0,0,0,0,0,34784,0,0,0,0,0,0,0,-14612,50000,0,0,-13904,0,0,50000,0
2017-03-06,0,0,-2269,0,0,-6705,0,0,0,0,0,14105,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,-50000,-15213,0
2017-03-07,0,0,0,0,0,-3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12208,0
2017-03-08,0,0,0,0,0,-3501,0,0,0,0,0,0,-18905,0,0,0,0,0,0,0,-26846,1,0,0,14796,0,0,-856,0
2017-03-09,0,0,0,0,0,-13004,0,0,0,0,0,0,-50000,0,0,0,0,0,0,0,50000,15424,0,0,0,0,0,-21214,0
2017-03-10,0,0,0,0,0,0,0,0,0,-50000,0,50000,-15879,50000,0,3594,0,0,0,0,-2093,50000,0,0,-14796,0,0,50000,0
2017-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-03-14,0,0,0,0,0,0,0,0,0,-5657,0,0,0,0,0,0,0,0,0,0,0,25857,0,0,0,0,50000,-50000,0
2017-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3990,0,0,0,0,-2854,1,0
2017-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35360,0,0,0,0,0,-40095,0
2017-03-17,0,0,50000,0,0,0,0,0,0,-50000,0,-22018,0,9969,0,2,0,0,0,0,50000,50000,0,0,0,0,-13757,0,0
2017-03-20,50000,0,1548,0,0,0,0,0,0,0,0,0,0,-30034,0,3,0,0,0,0,0,50000,0,0,0,0,0,0,0
2017-03-21,0,0,2560,0,0,50000,0,0,0,-14121,0,0,0,0,0,0,0,0,0,0,-50000,50000,0,0,0,0,0,1,0
2017-03-22,0,0,-1380,0,0,0,0,0,0,25206,0,-50000,0,0,0,0,0,0,0,0,-36474,50000,0,0,0,0,-33389,7,50000
2017-03-23,0,0,0,0,0,-50000,0,0,0,0,0,0,0,30248,0,1,0,0,0,50000,-31102,50000,0,0,0,0,0,50000,-50000
2017-03-24,-3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8040,43536,0,0,0,0,0,-23418,0
2017-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39086,0,0,0,0,0,4,0,0,13673,0,0,-35629,0
2017-03-28,0,0,0,0,0,0,0,0,38141,0,0,0,0,-11773,0,0,0,0,0,-32930,0,50000,0,0,-13673,0,0,-50000,0
2017-03-29,-46562,0,50000,0,0,50000,0,0,-37665,-25206,0,37897,0,-48410,0,0,0,0,0,0,-50000,50000,0,0,0,0,0,50000,0
2017-03-30,0,0,0,0,0,0,0,0,0,30328,0,-35300,0,0,0,3,0,0,0,-17070,-18374,50000,0,0,0,0,0,-50000,0
