,date,account_value
633,2018-07-10,127844215.53290965
634,2018-07-11,126911676.73280741
635,2018-07-12,127698964.63157298
636,2018-07-13,128077663.42788722
637,2018-07-16,128385117.55584742
638,2018-07-17,128330181.68180491
639,2018-07-18,128596322.60633875
640,2018-07-19,128602290.9993365
641,2018-07-20,128134110.16738917
642,2018-07-23,128229556.14635874
643,2018-07-24,129424510.31992365
644,2018-07-25,129960635.6288264
645,2018-07-26,130155792.95896937
646,2018-07-27,128558620.542866
647,2018-07-30,128597536.1161616
648,2018-07-31,128813751.14913584
649,2018-08-01,128049642.01125361
650,2018-08-02,127750106.35429789
651,2018-08-03,128468527.8628924
652,2018-08-06,128529754.95718028
653,2018-08-07,129495006.27305247
654,2018-08-08,129179364.86100413
655,2018-08-09,128512210.91119792
656,2018-08-10,127761701.86638285
657,2018-08-13,126674683.92534663
658,2018-08-14,126865371.30591227
659,2018-08-15,126151862.55954386
660,2018-08-16,128553865.50272013
661,2018-08-17,128838407.78966548
662,2018-08-20,129431991.28170802
663,2018-08-21,129963319.62450434
664,2018-08-22,130095488.68767573
665,2018-08-23,129570050.10202052
666,2018-08-24,129966376.53447367
667,2018-08-27,131377775.04396845
668,2018-08-28,131358537.2133906
669,2018-08-29,131898939.1666949
670,2018-08-30,131102658.61682536
671,2018-08-31,131031270.53004862
672,2018-09-04,131229286.46615626
673,2018-09-05,131535246.92491938
674,2018-09-06,131147987.27650096
675,2018-09-07,131401960.82872035
676,2018-09-10,131491738.29145457
677,2018-09-11,132184928.53039958
678,2018-09-12,132207042.1376536
679,2018-09-13,132227321.14514948
680,2018-09-14,132415972.76953913
681,2018-09-17,132255819.10030009
682,2018-09-18,133003362.15586497
683,2018-09-19,134265421.71816278
684,2018-09-20,134839995.62471032
685,2018-09-21,134847790.8086474
686,2018-09-24,134371470.66310906
687,2018-09-25,133932180.35865809
688,2018-09-26,133351683.13285471
689,2018-09-27,133442093.69374491
690,2018-09-28,132866660.93942668
691,2018-10-01,134188800.59026743
692,2018-10-02,134751135.65337777
693,2018-10-03,134816082.64731622
694,2018-10-04,133871477.05790354
695,2018-10-05,133075546.27686335
696,2018-10-08,133793237.6417277
697,2018-10-09,133791489.96942545
698,2018-10-10,130178354.28282954
699,2018-10-11,126981806.10133769
700,2018-10-12,127850486.96088816
701,2018-10-15,127136167.57997538
702,2018-10-16,129394705.7314036
703,2018-10-17,128761254.6826327
704,2018-10-18,127580093.14140727
705,2018-10-19,127850495.43429972
706,2018-10-22,127016104.62517191
707,2018-10-23,126234354.05016734
708,2018-10-24,123135461.47867228
709,2018-10-25,124558404.21915843
710,2018-10-26,122922864.8156779
711,2018-10-29,122154556.18851496
712,2018-10-30,123683003.7799113
713,2018-10-31,124862785.60170008
714,2018-11-01,126027052.45458247
715,2018-11-02,125849729.5291331
716,2018-11-05,126445636.60171916
717,2018-11-06,127081181.75297572
718,2018-11-07,129133839.63373972
719,2018-11-08,128823156.82417323
720,2018-11-09,127440446.39095713
721,2018-11-12,123649881.30500819
722,2018-11-13,122855480.12509562
723,2018-11-14,121717940.80852152
724,2018-11-15,122220015.21984889
725,2018-11-16,122213678.06008936
726,2018-11-19,120828305.39262034
727,2018-11-20,117664530.82503153
728,2018-11-21,118173888.3834994
729,2018-11-23,116517088.47013499
730,2018-11-26,118357179.0282519
731,2018-11-27,118804966.19478633
732,2018-11-28,121700489.92493464
733,2018-11-29,121611692.68087794
734,2018-11-30,122380344.11900736
735,2018-12-03,124222547.47907282
736,2018-12-04,120209104.03798701
