date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,V,VZ,WMT,XOM
2018-05-04,0,8561,551,0,31008,0,44373,0,-50000,-3830,17467,48829,0,34048,26764,0,17455,-50000,0,40200,21423,39481,-28789,-50000,-50000,0,0,-50000,0
2018-05-07,0,-8561,0,0,-804,0,-5665,0,50000,50000,-31430,-48829,0,-34048,-32092,0,3592,-37356,50000,50000,-50000,50000,0,0,-2229,50000,4,0,0
2018-05-08,0,0,0,0,-50000,0,0,0,-50000,0,-41836,0,0,0,0,0,-50000,50000,1,44951,-23705,1,0,0,50000,-4554,-4,-14724,0
2018-05-09,0,0,0,0,0,0,0,0,0,-50000,-3739,0,0,0,0,0,0,-19851,0,34828,0,0,0,0,-1970,50000,50000,0,50000
2018-05-10,0,36357,0,0,-16565,0,50000,0,0,-50000,0,0,0,0,0,0,0,-20058,-24747,-1846,-11455,-50000,0,0,50000,0,2,-50000,0
2018-05-11,0,0,0,0,0,0,-24603,0,50000,50000,0,0,0,0,0,1151,0,-50000,-25254,-33919,-10263,-50000,0,0,50000,-48051,-32346,-50000,-24060
2018-05-14,0,-36357,11702,50000,0,0,-4863,41797,3,-9464,0,0,0,0,0,-1151,-21047,-50000,1,25663,-17005,-39482,23816,0,-50000,50000,50000,-22832,41462
2018-05-15,0,0,0,-38120,0,0,-46522,50000,-16859,-32077,0,0,0,50000,46294,50000,0,32649,-1,-29901,0,0,50000,0,-43679,12927,28817,-9783,50000
2018-05-16,0,50000,-1751,0,0,0,-50000,-22103,-33144,50000,0,0,0,50000,-16333,-44365,0,-36798,0,0,0,6370,0,0,0,0,-50000,-4635,-23280
2018-05-17,0,-282,0,50000,0,0,0,41929,1,-50000,0,0,0,0,-29961,-5635,50000,0,0,-10456,0,1,0,0,-29700,0,0,0,50000
2018-05-18,0,0,10939,-32,50000,50000,-22625,-12400,-1,-15171,34235,0,0,-50000,0,0,-42978,0,50000,0,5,-6371,-3288,40715,0,-26924,-46473,0,-1887
2018-05-21,0,2,39121,0,50000,-30065,0,-5146,0,-14615,-12437,0,50000,0,0,0,-7022,50000,50000,50000,0,50000,0,-40715,-50000,-36102,0,0,-50000
2018-05-22,0,-6950,0,-49068,0,0,0,0,0,0,31139,0,0,-31695,0,0,0,0,-32278,0,50000,0,0,0,0,50000,0,0,-43970
2018-05-23,0,9648,-17857,1689,46681,3235,0,48746,0,14248,7613,0,-39576,21446,49881,28547,0,-50000,19012,9436,-24409,-50000,50000,0,-22422,-50000,0,0,-48265
2018-05-24,0,50000,-23320,14157,-50000,-1572,0,22695,0,-29724,-50000,50000,-10424,-39751,50000,-16847,0,0,50000,18282,16620,47354,-15867,50000,8237,918,0,50000,0
2018-05-25,0,-50000,-19385,-28626,-21737,-21598,0,4716,741,31073,50000,50000,17340,0,-50000,-11700,20059,0,4136,31041,-50000,37547,7565,50000,-8237,-48214,50000,24573,0
2018-05-29,0,0,0,0,0,0,0,-50000,0,19174,-3718,0,-17340,0,-3053,0,0,0,0,-50000,0,50000,-41975,0,50000,0,-5687,-26166,0
2018-05-30,50000,0,0,0,0,0,0,-30533,-741,0,-50000,33387,1,0,50000,50000,0,50000,0,0,0,0,-50000,50000,-50000,0,0,50000,0
2018-05-31,50000,6614,50000,0,47172,0,0,-50000,11729,-40827,-6832,-11872,-1,8677,-50000,50000,45519,-46291,42078,-46157,-121,-50000,50000,-50000,0,0,-5376,-23868,16678
2018-06-01,50000,0,-4069,0,50000,50000,0,45503,0,-9420,0,-46387,0,-8677,0,-11657,0,-3709,0,-21914,50000,-50000,-50000,0,0,0,-21458,1,5873
2018-06-04,50000,0,-45266,50000,0,-30440,0,0,-11729,0,0,38638,0,0,-14909,2,-21079,50000,0,50000,50000,0,0,-50000,0,0,50000,50000,-22551
2018-06-05,-50000,0,46104,-50000,-18243,0,0,0,3,0,0,0,1,0,0,0,-8231,0,-50000,0,-50000,0,50000,-50000,0,0,0,-6518,50000
2018-06-06,-32699,-50000,0,0,0,0,0,-50000,0,17002,50000,-50000,-1,0,-31919,-4407,-9495,-37524,0,0,50000,0,0,0,50000,0,-50000,50000,-8740
2018-06-07,-50000,0,0,0,-20793,1,0,-33456,0,0,31977,0,0,0,0,-26574,-26773,0,0,0,-1127,-34901,0,50000,-15374,50000,-17479,50000,-41260
2018-06-08,0,0,-14871,0,1,0,0,0,0,0,0,0,0,41463,0,0,0,0,50000,50000,50000,1,-37688,0,-34626,-18326,0,0,50000
2018-06-11,-50000,0,50000,39254,-26004,-19561,36878,-1748,0,0,-50000,-519,41766,-41463,0,-50000,0,50000,-14166,-50000,-50000,-1,-20181,3742,0,-31674,0,-34878,-11505
2018-06-12,-17301,50000,0,-36851,-43853,0,-36878,0,0,-17002,0,0,-41766,0,20719,1,0,-8913,0,0,0,0,-12382,-573,50000,0,0,50000,-22483
2018-06-13,0,-50000,-6855,0,-31542,0,0,0,-3,0,0,0,0,0,0,0,27599,-1445,0,0,1,0,0,-50000,50000,0,0,-41736,-7702
2018-06-14,0,5656,-31123,38797,-8997,0,50000,50000,0,0,-12456,-91,0,0,17545,-7365,-27599,-50000,-50000,-50000,-14588,21075,0,-3169,50000,0,50000,-11292,-8310
2018-06-15,50000,-14688,0,-6914,0,0,0,0,50000,0,-9009,0,0,0,-34856,0,50000,0,50000,-32069,0,50000,46141,0,-50000,30496,1,50000,0
2018-06-18,0,50000,0,-26016,-22685,0,-50000,-50000,50000,40631,-10512,0,0,50000,0,0,0,50000,50000,-3871,-48804,-50000,0,0,-25015,-30496,50000,-50000,0
2018-06-19,0,0,31959,-8270,0,0,0,0,0,1,0,0,0,-50000,1,0,-5370,-38773,-1974,-38037,0,-21075,0,0,0,50000,-29520,0,0
2018-06-20,0,-37639,-28400,46298,1,18009,24355,0,50000,-1784,33455,-50000,0,0,50000,0,-44630,0,32651,0,50000,50000,29595,27861,-48628,-22058,50000,1,50000
2018-06-21,50000,-12361,-47479,0,2,0,-24355,0,50000,0,0,50000,0,0,-5801,0,0,0,-50000,1,-185,-50000,0,-2310,18430,47828,-50000,50000,50000
2018-06-22,-34047,0,0,-29906,-3,-18009,32707,0,-8049,50000,-33455,0,0,0,0,50000,0,-12193,-50000,-24685,0,0,50000,-25551,-3673,50000,-535,0,-20837
2018-06-25,-3491,0,0,-16392,0,47946,0,0,-50000,0,0,-36930,0,0,0,1,50000,-1152,-13839,-48204,-2898,0,0,0,50000,-44383,-50000,-50000,0
2018-06-26,-50000,0,0,0,0,0,0,0,0,47028,0,-15216,0,0,0,-3191,0,0,-31248,-4345,-47387,50000,0,50000,-50000,0,50000,0,50000
2018-06-27,0,50000,0,0,0,0,-32707,0,-1420,0,10486,-11010,2,0,0,0,-50000,0,0,0,-24102,50000,0,0,0,50000,0,0,-27403
2018-06-28,-12462,0,0,0,0,50000,0,0,50000,0,-7194,0,0,0,46473,-6418,0,0,50000,0,-25135,-49099,1,0,-41114,0,0,-9593,0
2018-06-29,0,50000,0,50000,0,-25845,0,0,-15052,-15559,-3292,0,-2,0,50000,-40392,0,0,44778,14878,-42969,50000,-47177,-27897,0,-15022,-50000,-50000,50000
