date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,V,VZ,WMT,XOM
2020-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,50000,0,1604,50000,0,0,0,41380,25557,50000,0,15723,19652,2657,38190,50000,21657,0,0,50000,0,50000,50000,0,50000,50000,50000,50000,0
2020-03-30,0,0,50000,50000,0,1,0,-41380,0,50000,18785,50000,-19652,-2657,0,50000,50000,0,0,-35478,0,50000,50000,0,0,-50000,-50000,50000,0
2020-03-31,0,0,1348,-50000,0,-1,0,0,50000,-25433,-18785,-48214,0,0,-950,0,-50000,50000,50000,50000,0,50000,-34663,0,0,50000,0,1,0
2020-04-01,-27935,0,21883,-10997,0,0,0,37680,32642,-50000,0,31166,27897,41697,50000,-50000,-21657,-50000,29638,-50000,0,-50000,-50000,0,-5269,-50000,19740,29924,1486
